,,status_cat,status_cat,status_cat
Singida,Lindi Rural,0,0,0
Singida,Lindi Urban,0,0,0
Singida,Liwale,0,0,0
Singida,Longido,0,0,0
Singida,Ludewa,0,0,0
Singida,Lushoto,0,0,0
Singida,Mafia,0,0,0
Singida,Magu,0,0,0
Singida,Makete,0,0,0
Singida,Manyoni,126,9,242
Singida,Masasi,0,0,0
Singida,Maswa,0,0,0
Singida,Mbarali,0,0,0
Singida,Mbeya Rural,0,0,0
Singida,Mbinga,0,0,0
Singida,Mbozi,0,0,0
Singida,Mbulu,0,0,0
Singida,Meatu,0,0,0
Singida,Meru,0,0,0
Singida,Misenyi,0,0,0
Singida,Missungwi,0,0,0
Singida,Mkinga,0,0,0
Singida,Mkuranga,0,0,0
Singida,Monduli,0,0,0
Singida,Morogoro Rural,0,0,0
Singida,Morogoro Urban,0,0,0
Singida,Moshi Rural,0,0,0
Singida,Moshi Urban,0,0,0
Singida,Mpanda,0,0,0
Singida,Mpwapwa,0,0,0
Singida,Mtwara Rural,0,0,0
Singida,Mtwara Urban,0,0,0
Singida,Mufindi,0,0,0
Singida,Muheza,0,0,0
Singida,Muleba,0,0,0
Singida,Musoma Rural,0,0,0
Singida,Mvomero,0,0,0
Singida,Mwanga,0,0,0
Singida,Nachingwea,0,0,0
Singida,Namtumbo,0,0,0
Singida,Nanyumbu,0,0,0
Singida,Newala,0,0,0
Singida,Ngara,0,0,0
Singida,Ngorongoro,0,0,0
Singida,Njombe,0,0,0
Singida,Nkasi,0,0,0
Singida,Nyamagana,0,0,0
Singida,Nzega,0,0,0
Singida,Pangani,0,0,0
Singida,Rombo,0,0,0
Singida,Rorya,0,0,0
Singida,Ruangwa,0,0,0
Singida,Rufiji,0,0,0
Singida,Rungwe,0,0,0
Singida,Same,0,0,0
Singida,Sengerema,0,0,0
Singida,Serengeti,0,0,0
Singida,Shinyanga Rural,0,0,0
Singida,Shinyanga Urban,0,0,0
Singida,Siha,0,0,0
Singida,Sikonge,0,0,0
Singida,Simanjiro,0,0,0
Singida,Singida Rural,438,62,495
Singida,Singida Urban,111,9,57
Singida,Songea Rural,0,0,0
Singida,Songea Urban,0,0,0
Singida,Sumbawanga Rural,0,0,0
Singida,Sumbawanga Urban,0,0,0
Singida,Tabora Urban,0,0,0
Singida,Tandahimba,0,0,0
Singida,Tanga,0,0,0
Singida,Tarime,0,0,0
Singida,Temeke,0,0,0
Singida,Tunduru,0,0,0
Singida,Ukerewe,0,0,0
Singida,Ulanga,0,0,0
Singida,Urambo,0,0,0
Singida,Uyui,0,0,0
Tabora,Arusha Rural,0,0,0
Tabora,Arusha Urban,0,0,0
Tabora,Babati,0,0,0
Tabora,Bagamoyo,0,0,0
Tabora,Bahi,0,0,0
Tabora,Bariadi,0,0,0
Tabora,Biharamulo,0,0,0
Tabora,Bukoba Rural,0,0,0
Tabora,Bukoba Urban,0,0,0
Tabora,Bukombe,0,0,0
Tabora,Bunda,0,0,0
Tabora,Chamwino,0,0,0
Tabora,Chato,0,0,0
Tabora,Chunya,0,0,0
Tabora,Dodoma Urban,0,0,0
Tabora,Geita,0,0,0
Tabora,Hai,0,0,0
Tabora,Hanang,0,0,0
Tabora,Handeni,0,0,0
Tabora,Igunga,144,13,181
Tabora,Ilala,0,0,0
Tabora,Ileje,0,0,0
Tabora,Ilemela,0,0,0
Tabora,Iramba,0,0,0
Tabora,Iringa Rural,0,0,0
Tabora,Kahama,0,0,0
Tabora,Karagwe,0,0,0
Tabora,Karatu,0,0,0
Tabora,Kasulu,0,0,0
Tabora,Kibaha,0,0,0
Tabora,Kibondo,0,0,0
Tabora,Kigoma Rural,0,0,0
Tabora,Kigoma Urban,0,0,0
Tabora,Kilindi,0,0,0
Tabora,Kilolo,0,0,0
Tabora,Kilombero,0,0,0
Tabora,Kilosa,0,0,0
Tabora,Kilwa,0,0,0
Tabora,Kinondoni,0,0,0
Tabora,Kisarawe,0,0,0
Tabora,Kishapu,0,0,0
Tabora,Kiteto,0,0,0
Tabora,Kondoa,0,0,0
Tabora,Kongwa,0,0,0
Tabora,Korogwe,0,0,0
Tabora,Kwimba,0,0,0
Tabora,Kyela,0,0,0
Tabora,Lindi Rural,0,0,0
Tabora,Lindi Urban,0,0,0
Tabora,Liwale,0,0,0
Tabora,Longido,0,0,0
Tabora,Ludewa,0,0,0
Tabora,Lushoto,0,0,0
Tabora,Mafia,0,0,0
Tabora,Magu,0,0,0
Tabora,Makete,0,0,0
Tabora,Manyoni,0,0,0
Tabora,Masasi,0,0,0
Tabora,Maswa,0,0,0
Tabora,Mbarali,0,0,0
Tabora,Mbeya Rural,0,0,0
Tabora,Mbinga,0,0,0
Tabora,Mbozi,0,0,0
Tabora,Mbulu,0,0,0
Tabora,Meatu,0,0,0
Tabora,Meru,0,0,0
Tabora,Misenyi,0,0,0
Tabora,Missungwi,0,0,0
Tabora,Mkinga,0,0,0
Tabora,Mkuranga,0,0,0
Tabora,Monduli,0,0,0
Tabora,Morogoro Rural,0,0,0
Tabora,Morogoro Urban,0,0,0
Tabora,Moshi Rural,0,0,0
Tabora,Moshi Urban,0,0,0
Tabora,Mpanda,0,0,0
Tabora,Mpwapwa,0,0,0
Tabora,Mtwara Rural,0,0,0
Tabora,Mtwara Urban,0,0,0
Tabora,Mufindi,0,0,0
Tabora,Muheza,0,0,0
Tabora,Muleba,0,0,0
Tabora,Musoma Rural,0,0,0
Tabora,Mvomero,0,0,0
Tabora,Mwanga,0,0,0
Tabora,Nachingwea,0,0,0
Tabora,Namtumbo,0,0,0
Tabora,Nanyumbu,0,0,0
Tabora,Newala,0,0,0
Tabora,Ngara,0,0,0
Tabora,Ngorongoro,0,0,0
Tabora,Njombe,0,0,0
Tabora,Nkasi,0,0,0
Tabora,Nyamagana,0,0,0
Tabora,Nzega,299,11,265
Tabora,Pangani,0,0,0
Tabora,Rombo,0,0,0
Tabora,Rorya,0,0,0
Tabora,Ruangwa,0,0,0
Tabora,Rufiji,0,0,0
Tabora,Rungwe,0,0,0
Tabora,Same,0,0,0
Tabora,Sengerema,0,0,0
Tabora,Serengeti,0,0,0
Tabora,Shinyanga Rural,0,0,0
Tabora,Shinyanga Urban,0,0,0
Tabora,Siha,0,0,0
Tabora,Sikonge,49,0,121
Tabora,Simanjiro,0,0,0
Tabora,Singida Rural,0,0,0
Tabora,Singida Urban,0,0,0
Tabora,Songea Rural,0,0,0
Tabora,Songea Urban,0,0,0
Tabora,Sumbawanga Rural,0,0,0
Tabora,Sumbawanga Urban,0,0,0
Tabora,Tabora Urban,54,0,101
Tabora,Tandahimba,0,0,0
Tabora,Tanga,0,0,0
Tabora,Tarime,0,0,0
Tabora,Temeke,0,0,0
Tabora,Tunduru,0,0,0
Tabora,Ukerewe,0,0,0
Tabora,Ulanga,0,0,0
Tabora,Urambo,155,14,213
Tabora,Uyui,147,7,185
Tanga,Arusha Rural,0,0,0
Tanga,Arusha Urban,0,0,0
Tanga,Babati,0,0,0
Tanga,Bagamoyo,0,0,0
Tanga,Bahi,0,0,0
Tanga,Bariadi,0,0,0
Tanga,Biharamulo,0,0,0
Tanga,Bukoba Rural,0,0,0
Tanga,Bukoba Urban,0,0,0
Tanga,Bukombe,0,0,0
Tanga,Bunda,0,0,0
Tanga,Chamwino,0,0,0
Tanga,Chato,0,0,0
Tanga,Chunya,0,0,0
Tanga,Dodoma Urban,0,0,0
Tanga,Geita,0,0,0
Tanga,Hai,0,0,0
Tanga,Hanang,0,0,0
Tanga,Handeni,139,1,114
Tanga,Igunga,0,0,0
Tanga,Ilala,0,0,0
Tanga,Ileje,0,0,0
Tanga,Ilemela,0,0,0
Tanga,Iramba,0,0,0
Tanga,Iringa Rural,0,0,0
Tanga,Kahama,0,0,0
Tanga,Karagwe,0,0,0
Tanga,Karatu,0,0,0
Tanga,Kasulu,0,0,0
Tanga,Kibaha,0,0,0
Tanga,Kibondo,0,0,0
Tanga,Kigoma Rural,0,0,0
Tanga,Kigoma Urban,0,0,0
Tanga,Kilindi,73,1,87
Tanga,Kilolo,0,0,0
Tanga,Kilombero,0,0,0
Tanga,Kilosa,0,0,0
Tanga,Kilwa,0,0,0
Tanga,Kinondoni,0,0,0
Tanga,Kisarawe,0,0,0
Tanga,Kishapu,0,0,0
Tanga,Kiteto,0,0,0
Tanga,Kondoa,0,0,0
Tanga,Kongwa,0,0,0
Tanga,Korogwe,241,6,165
Tanga,Kwimba,0,0,0
Tanga,Kyela,0,0,0
Tanga,Lindi Rural,0,0,0
Tanga,Lindi Urban,0,0,0
Tanga,Liwale,0,0,0
Tanga,Longido,0,0,0
Tanga,Ludewa,0,0,0
Tanga,Lushoto,433,59,202
Tanga,Mafia,0,0,0
Tanga,Magu,0,0,0
Tanga,Makete,0,0,0
Tanga,Manyoni,0,0,0
Tanga,Masasi,0,0,0
Tanga,Maswa,0,0,0
Tanga,Mbarali,0,0,0
Tanga,Mbeya Rural,0,0,0
Tanga,Mbinga,0,0,0
Tanga,Mbozi,0,0,0
Tanga,Mbulu,0,0,0
Tanga,Meatu,0,0,0
Tanga,Meru,0,0,0
Tanga,Misenyi,0,0,0
Tanga,Missungwi,0,0,0
Tanga,Mkinga,224,0,64
Tanga,Mkuranga,0,0,0
Tanga,Monduli,0,0,0
Tanga,Morogoro Rural,0,0,0
Tanga,Morogoro Urban,0,0,0
Tanga,Moshi Rural,0,0,0
Tanga,Moshi Urban,0,0,0
Tanga,Mpanda,0,0,0
Tanga,Mpwapwa,0,0,0
Tanga,Mtwara Rural,0,0,0
Tanga,Mtwara Urban,0,0,0
Tanga,Mufindi,0,0,0
Tanga,Muheza,219,0,115
Tanga,Muleba,0,0,0
Tanga,Musoma Rural,0,0,0
Tanga,Mvomero,0,0,0
Tanga,Mwanga,0,0,0
Tanga,Nachingwea,0,0,0
Tanga,Namtumbo,0,0,0
Tanga,Nanyumbu,0,0,0
Tanga,Newala,0,0,0
Tanga,Ngara,0,0,0
Tanga,Ngorongoro,0,0,0
Tanga,Njombe,0,0,0
Tanga,Nkasi,0,0,0
Tanga,Nyamagana,0,0,0
Tanga,Nzega,0,0,0
Tanga,Pangani,65,3,237
Tanga,Rombo,0,0,0
Tanga,Rorya,0,0,0
Tanga,Ruangwa,0,0,0
Tanga,Rufiji,0,0,0
Tanga,Rungwe,0,0,0
Tanga,Same,0,0,0
Tanga,Sengerema,0,0,0
Tanga,Serengeti,0,0,0
Tanga,Shinyanga Rural,0,0,0
Tanga,Shinyanga Urban,0,0,0
Tanga,Siha,0,0,0
Tanga,Sikonge,0,0,0
Tanga,Simanjiro,0,0,0
Tanga,Singida Rural,0,0,0
Tanga,Singida Urban,0,0,0
Tanga,Songea Rural,0,0,0
Tanga,Songea Urban,0,0,0
Tanga,Sumbawanga Rural,0,0,0
Tanga,Sumbawanga Urban,0,0,0
Tanga,Tabora Urban,0,0,0
Tanga,Tandahimba,0,0,0
Tanga,Tanga,42,3,54
Tanga,Tarime,0,0,0
Tanga,Temeke,0,0,0
Tanga,Tunduru,0,0,0
Tanga,Ukerewe,0,0,0
Tanga,Ulanga,0,0,0
Tanga,Urambo,0,0,0
Tanga,Uyui,0,0,0
