,longitude,latitude,status_group
52807,34.39532764,-2.91357269,functional
52808,39.12908907,-10.56855198,non functional
52809,31.22824103,-6.33053509,non functional
52810,37.51024303,-3.34458727,non functional
52811,29.83669767,-4.47386068,non functional
52812,36.69996367,-3.33201996,functional
52813,34.57631502,-1.39264308,non functional
52814,35.58316025,-7.79850596,non functional
52815,35.18260058,-4.20553779,non functional
52816,36.88926608,-3.33683247,non functional
52817,36.92724116,-7.92959167,functional
52818,38.79880514,-4.85624071,functional
52819,33.81893649,-9.13542666,functional
52820,37.65859155,-3.76544756,functional needs repair
52821,31.29695558,-7.84508472,functional
52822,38.74846564,-7.88214385,non functional
52823,31.45021721,-2.90982817,functional
52824,31.40193098,-1.40803313,functional needs repair
52825,30.66517974,-1.23383294,non functional
52826,37.86001044,-10.12068415,non functional
52827,35.64015333,-6.31211946,non functional
52828,33.68906804,-9.4939903,functional
52829,36.01446733,-10.71209387,functional
52830,38.75057639,-7.8826535,functional
52831,33.91976007,-9.52043219,functional
52832,37.30073717,-3.57072072,functional
52833,38.57522863,-4.89178644,functional
52834,33.44697613,-8.42434877,non functional
52835,33.65137269,-3.67647971,functional needs repair
52836,33.14897974,-3.74724925,functional needs repair
52837,33.94888457,-9.42626637,functional
52838,36.74279082,-9.09896135,functional
52839,34.67293411,-1.83799931,functional
52840,33.53687568,-3.4200409,non functional
52841,31.53805564,-1.54845599,functional
52842,37.63791149,-6.10669752,functional needs repair
52843,33.03098053,-2.01987474,non functional
52844,33.99134642,-1.86095383,non functional
52845,36.67204706,-8.10028536,functional
52846,34.56051124,-1.35290446,functional
52847,29.98037396,-4.67367339,functional
52848,37.05876388,-3.50113971,functional
52849,37.65537206,-3.77501986,non functional
52850,35.88582779,-3.25906153,functional
52851,34.27866631,-9.31497557,functional
52852,35.90730564,-3.20046524,functional
52853,31.76375894,-1.39009321,functional
52854,30.86317257,-3.18944133,functional
52855,37.62316455,-3.21673378,functional
52856,34.58759208,-8.91151267,functional
52857,39.14339563,-10.83097153,functional needs repair
52858,33.14806626,-4.09353673,functional
52859,37.57826362,-3.15404108,functional needs repair
52860,34.51952417,-1.85753721,non functional
52861,33.08198981,-5.11551998,functional
52862,33.78350011,-3.35871851,functional
52863,36.80667323,-3.47390912,functional
52864,34.64682879,-11.08623379,non functional
52865,33.28746555,-3.84218793,non functional
52866,39.12027483,-8.77003668,non functional
52867,37.56742642,-3.46556034,non functional
52868,40.27984857,-10.53581371,functional
52869,34.09466931,-1.20017414,non functional
52870,37.37563170000001,-3.30289895,non functional
52871,38.35768118,-6.64328052,functional
52872,37.1407629,-3.42743823,functional
52873,34.59742363,-9.54125742,non functional
52874,34.077426692028794,-5.706032659626431,functional
52875,37.54656636,-3.45438588,functional
52876,33.80869945,-9.31808347,functional
52877,30.18943277,-4.39426121,functional needs repair
52878,37.09493392,-3.164574,functional
52879,39.10124424,-6.9813255000000005,non functional
52880,33.47193567,-2.99970787,functional
52881,34.27463173,-3.39825552,non functional
52882,36.74810089,-9.09453514,functional
52883,39.06324349,-7.629361200000001,non functional
52884,38.34221786,-4.7510389,functional
52885,34.74276315,-4.50109279,functional
52886,34.38606519,-8.71477131,functional
52887,34.645920000000004,-11.02799915,functional
52888,33.44265563,-3.68047418,functional
52889,32.10822685,-3.88061621,functional
52890,33.53835362,-9.17380187,functional
52891,37.01912827,-6.04244505,non functional
52892,33.56047205,-2.84642422,functional needs repair
52893,34.077426692028794,-5.706032659626431,functional
52894,33.90249823,-9.62609192,non functional
52895,32.70392779,-8.82611452,non functional
52896,31.00025502,-1.83723736,functional
52897,37.10644204,-3.46252895,functional
52898,38.01313191,-5.48477046,functional
52899,35.23901575,-5.97252746,non functional
52900,33.58965542,-9.2095442,functional needs repair
52901,30.9105511,-3.32805471,non functional
52902,36.38903123,-6.37353203,non functional
52903,37.64420858,-6.11068373,non functional
52904,30.77285577,-3.51917331,functional
52905,31.43635036,-1.57248507,non functional
52906,36.70167095,-2.73780659,functional
52907,31.02374625,-6.30997055,functional needs repair
52908,30.62681402,-1.19749779,non functional
52909,37.15457283,-3.27055031,functional
52910,30.65166679,-2.45058852,functional
52911,34.21099301,-9.43719177,functional
52912,32.42424064,-4.43763405,functional
52913,37.68762419,-3.81275802,functional needs repair
52914,34.077426692028794,-5.706032659626431,functional
52915,35.01721943,-5.02954531,non functional
52916,35.15182728,-8.63734404,functional
52917,34.89798932,-11.06566273,functional needs repair
52918,34.077426692028794,-5.706032659626431,non functional
52919,33.83120701,-1.9675535,non functional
52920,36.84355637,-3.65951952,non functional
52921,35.97045091,-7.10898215,functional
52922,36.925596,-7.73371739,non functional
52923,35.84783059,-6.11556752,non functional
52924,35.82470522,-6.13010657,non functional
52925,34.61460662,-9.02574892,functional
52926,33.50650806,-3.45859317,functional
52927,33.68480338,-9.44357124,non functional
52928,33.29770835,-3.86639127,functional
52929,37.39347022,-3.30500157,functional
52930,36.99488296,-3.32694909,functional
52931,36.96069182,-11.20716564,functional
52932,35.56310292,-7.80493284,functional
52933,33.05941833,-8.58120179,functional needs repair
52934,39.61065929,-9.78910273,functional
52935,39.76016811,-10.35527903,non functional
52936,35.39358216,-6.39991933,functional
52937,35.123009700000004,-8.55224942,functional
52938,36.73224322,-6.08469594,functional
52939,34.60631221,-4.64613266,functional
52940,33.38345385,-2.93891555,functional
52941,30.456472700000003,-3.80097562,functional
52942,32.74486517,-5.61605963,non functional
52943,34.90543406,-4.27810053,functional
52944,39.50793722,-10.87924082,non functional
52945,31.76719611,-8.19289261,functional
52946,39.16784508,-6.96136442,functional
52947,39.11254451,-4.6716727,functional
52948,31.76645149,-1.25349442,non functional
52949,30.96286275,-3.27739385,non functional
52950,36.34980312,-11.17838853,non functional
52951,33.78019684,-3.1083057000000003,functional
52952,30.82876173,-2.40657898,functional needs repair
52953,35.46959996,-6.08356939,functional
52954,38.90690567,-7.62411921,non functional
52955,35.87906745,-10.25524425,functional
52956,37.02698822,-3.24448249,functional
52957,34.83349157,-4.01713357,functional
52958,33.70572898,-3.18822316,functional
52959,37.29329735,-6.42520574,functional
52960,34.67432109,-9.18765615,functional
52961,37.67651987,-3.32219182,non functional
52962,36.13361181,-8.93515664,functional
52963,32.79402596,-5.08065209,functional
52964,34.36877351,-8.76799593,non functional
52965,38.27607089,-4.8092107,functional
52966,35.87771146,-10.24496574,functional
52967,34.077426692028794,-5.706032659626431,functional
52968,33.60699091,-9.22603701,functional
52969,36.65218524,-8.09208006,non functional
52970,36.38305672,-8.18674076,functional
52971,32.30095569,-3.41869724,functional
52972,29.73033528,-4.8194111,functional needs repair
52973,29.9616066,-4.84022301,functional needs repair
52974,29.77028357,-4.66465902,functional
52975,37.5532661,-3.54057277,functional
52976,36.78926732,-3.11099547,functional
52977,36.92556836,-3.25141379,functional
52978,33.96103593,-9.50886964,functional
52979,34.13507476,-8.79909948,functional
52980,37.76366301,-7.05698286,functional needs repair
52981,30.84750374,-3.32461794,functional
52982,33.19453404,-3.75208587,functional
52983,34.26143597,-1.71430773,functional
52984,36.71803512,-8.95744173,non functional
52985,34.60889974,-1.87111131,functional
52986,32.299186199999994,-8.62570624,non functional
52987,34.58755256,-9.58854927,functional
52988,33.15704412,-4.59365105,non functional
52989,34.41610039,-8.62682022,functional
52990,36.67797925,-3.32769838,functional
52991,37.33615951,-5.706032659626431,functional
52992,37.96126915,-4.12354467,non functional
52993,37.33724899,-3.29764017,functional needs repair
52994,36.50655421,-5.99377605,non functional
52995,35.36912473,-3.53905912,functional
52996,30.822668300000004,-3.04039406,functional
52997,37.49269517,-3.24704623,non functional
52998,34.82899859,-10.98870399,functional needs repair
52999,29.75383189,-4.63118395,functional
53000,31.12908858,-1.70698224,functional
53001,31.17164113,-6.25882474,functional
53002,34.66661094,-1.7899546000000002,functional needs repair
53003,34.077426692028794,-5.706032659626431,functional
53004,34.90260837,-4.55282398,non functional
53005,38.77493676,-4.75580684,functional
53006,39.10047359,-8.12464712,functional
53007,35.45408504,-5.56787602,non functional
53008,33.81702479,-1.99640709,functional
53009,37.13491349,-6.79222896,functional
53010,36.68990923,-8.093389,non functional
53011,32.55638298,-3.63652671,functional
53012,31.67701864,-8.47176986,functional
53013,33.66034918,-8.99209048,non functional
53014,30.96987101,-1.75030632,non functional
53015,30.65923882,-3.5408186,non functional
53016,29.74231267,-4.87396966,functional
53017,38.35559341,-4.901968900000001,functional
53018,34.65375698,-11.12092078,functional
53019,38.84198231,-10.20318507,non functional
53020,39.42943665,-7.10215789,functional
53021,34.62781758,-1.75039414,non functional
53022,38.87522228,-9.93699038,functional
53023,34.10822999,-8.84968277,functional
53024,34.077426692028794,-5.706032659626431,functional needs repair
53025,39.6032738,-10.87378956,non functional
53026,37.07342799,-2.99819067,functional
53027,33.47858117,-3.40866195,functional
53028,34.19552851,-2.98810684,non functional
53029,32.62675623,-3.92442518,functional
53030,39.03411556,-5.00138657,non functional
53031,36.75184141,-6.29540028,non functional
53032,38.77953209,-8.0039395,functional
53033,34.73701705,-3.68183838,functional
53034,37.58430543,-3.17555397,functional
53035,30.96919972,-1.69232898,non functional
53036,32.19974766,-3.46012172,functional
53037,30.49616236,-3.62090104,functional
53038,31.01773311,-1.67380188,non functional
53039,31.82964338,-1.28259401,functional
53040,34.80809007,-9.04700936,functional
53041,36.9732288,-3.18783725,functional
53042,30.95193425,-1.31111511,non functional
53043,39.7256614,-10.75644573,non functional
53044,37.80013205,-6.96693615,functional needs repair
53045,34.62591063,-5.15905729,functional
53046,36.8990277,-3.34681773,non functional
53047,38.366381200000006,-4.7484185,non functional
53048,39.10763783,-10.93915152,functional needs repair
53049,36.6911266,-8.15249718,functional
53050,37.36880988,-5.706032659626431,functional
53051,34.54984626,-9.32288666,functional
53052,34.077426692028794,-5.706032659626431,non functional
53053,38.47912355,-5.49543014,non functional
53054,31.07957231,-6.26669436,non functional
53055,34.79218106,-9.64700348,functional
53056,40.17492469,-10.29318279,non functional
53057,38.38177757,-5.03732512,functional
53058,39.21420528,-6.89506457,non functional
53059,33.58835933,-8.93208411,functional
53060,34.077426692028794,-5.706032659626431,functional
53061,38.79955597,-4.85813625,non functional
53062,37.18986971,-2.83880523,functional
53063,38.68891596,-4.84770434,non functional
53064,34.077426692028794,-5.706032659626431,non functional
53065,38.99598067,-6.47953962,functional
53066,38.34483469,-6.63457771,functional
53067,34.26150544,-8.75010928,functional
53068,30.53348916,-2.77895584,functional needs repair
53069,33.64676247,-2.94518658,functional
53070,34.57083446,-9.34535458,functional
53071,39.53081799,-7.0261666,non functional
53072,33.17806649,-2.82949655,functional
53073,32.07605382,-5.06854255,non functional
53074,38.57399669,-10.09093861,non functional
53075,34.5613484,-1.70539638,non functional
53076,37.27631268,-3.24685642,functional
53077,36.91474494,-3.38735823,functional
53078,38.20489495,-4.80709143,functional
53079,35.06513682,-5.85114289,non functional
53080,34.941285,-10.9624563,non functional
53081,37.88267493,-4.38477751,functional
53082,37.61272015,-6.13701674,functional
53083,31.76507469,-8.77350039,functional
53084,35.17990351,-7.78410985,functional
53085,33.01078713,-8.43389541,non functional
53086,34.75809983,-8.80635809,non functional
53087,34.64943977,-9.63302247,functional
53088,33.69743537,-9.51189462,functional
53089,32.91390206,-3.31703233,functional
53090,34.20810213,-5.90646991,non functional
53091,35.10626297,-9.19243747,non functional
53092,36.10087778,-10.92448789,non functional
53093,39.2526328,-8.50682403,non functional
53094,35.96031562,-4.56427431,non functional
53095,36.08768033,-10.52527852,non functional
53096,29.74069266,-4.73229699,functional needs repair
53097,34.83612369,-11.00075054,non functional
53098,32.95410435,-3.3878918,functional
53099,35.84528622,-6.36071876,non functional
53100,36.93224764,-3.14484155,functional
53101,35.77586482,-8.83844584,non functional
53102,34.077426692028794,-5.706032659626431,non functional
53103,37.09221349,-6.09286514,functional
53104,36.59914860000001,-3.27192336,functional
53105,34.93867717,-9.77132314,non functional
53106,38.91677918,-6.49911153,functional
53107,33.81551662,-9.47302139,functional
53108,34.0511389,-1.90637028,functional
53109,35.013889500000005,-8.23653304,functional
53110,32.13328762,-4.80302026,functional needs repair
53111,31.98721956,-3.57509243,functional
53112,32.90902136,-8.35083714,functional needs repair
53113,37.13584867,-6.79128925,functional
53114,34.81222614,-9.47568658,functional
53115,34.00714228,-9.46767413,functional
53116,34.47413672,-9.85334891,functional
53117,33.38034626,-3.13255566,non functional
53118,36.61629466,-3.26044205,functional
53119,37.02931642,-3.23510093,functional
53120,30.88678812,-1.50409771,non functional
53121,35.41426676,-7.67320577,functional
53122,38.18165261,-4.94556747,functional
53123,38.65882305,-10.17212765,non functional
53124,33.68786264,-9.22818049,functional
53125,32.55185074,-3.62423093,functional
53126,35.09003612,-8.5567929,functional
53127,35.5294177,-4.23951725,functional
53128,39.33593292,-6.89800141,non functional
53129,33.44565619,-8.55537348,functional
53130,34.62469859,-8.97025658,functional
53131,39.35158487,-10.92486034,functional
53132,34.077426692028794,-5.706032659626431,non functional
53133,32.63564279,-2.50263321,functional
53134,32.78764789,-9.12094881,functional needs repair
53135,36.76382934,-3.43509265,functional
53136,38.38406435,-6.31078437,functional
53137,32.88692226,-8.89223347,functional
53138,36.77136938,-3.16261669,functional
53139,32.3627889,-5.17689622,functional
53140,39.25500007,-7.10193124,non functional
53141,32.87401639,-9.11657285,functional
53142,39.05690382,-11.11221997,non functional
53143,39.11519375,-6.89114278,functional
53144,33.52936742,-3.61312227,functional
53145,34.077426692028794,-5.706032659626431,functional
53146,31.82913982,-1.28380663,non functional
53147,38.85781043,-6.78191868,functional
53148,33.26237687,-3.71971159,non functional
53149,35.47414274,-4.34251954,functional
53150,37.16061592,-3.18907127,functional
53151,38.24239162,-6.0768136,functional
53152,31.69884671,-2.53352674,non functional
53153,35.82778995,-4.35100079,functional
53154,34.29496259,-9.49384005,functional
53155,35.47500498,-3.83180575,functional
53156,33.85835143,-9.29043351,functional
53157,39.74028974,-9.87246853,functional
53158,35.61489026,-3.40505158,functional
53159,33.65866724,-8.99642553,functional
53160,34.23489855,-9.36802437,non functional
53161,37.20053806,-3.30540993,non functional
53162,34.52242017,-5.64840945,non functional
53163,32.91051927,-2.71582052,functional
53164,34.04238972,-3.10934558,functional
53165,36.67060812,-8.14320679,functional
53166,37.61250103,-3.23695357,functional
53167,29.9596877,-4.37033664,functional
53168,36.684987,-8.13844828,functional
53169,38.33421607,-4.3936797,non functional
53170,31.35166477,-8.16594331,functional
53171,36.97804404,-3.56048534,non functional
53172,34.077426692028794,-5.706032659626431,non functional
53173,35.89688912,-8.59832196,functional
53174,33.59609131,-9.04443707,functional
53175,37.55861136,-3.52883244,functional
53176,33.30684055,-8.94244946,non functional
53177,38.32802621,-6.45993008,functional
53178,35.62269097,-4.5928504,functional
53179,34.91615454,-11.04283286,functional needs repair
53180,35.12470525,-7.81186571,functional
53181,36.06903299,-10.59220854,functional needs repair
53182,31.79186919,-2.90088133,non functional
53183,34.97674866,-4.8507167,functional
53184,33.93764677,-9.43874832,functional
53185,34.077426692028794,-5.706032659626431,non functional
53186,34.92294812,-9.15541871,functional
53187,33.904726700000005,-9.466349,functional
53188,36.68486523,-3.35369522,functional
53189,34.79863086,-5.00563169,functional
53190,30.83844839,-2.51655016,functional
53191,36.96810099,-6.06342372,non functional
53192,30.71437532,-2.61282484,functional
53193,35.69468166,-7.61467906,functional
53194,36.82812768,-3.3253883,non functional
53195,34.85323758,-10.93340739,non functional
53196,36.85136609,-3.49229499,functional
53197,34.07581048,-1.3183714,non functional
53198,33.02668068,-2.48887032,non functional
53199,34.955873,-9.86649399,functional
53200,33.04018735,-9.01929224,functional
53201,34.07327215,-9.25514314,functional
53202,33.43075982,-2.90625961,functional
53203,33.79151642,-9.14843306,functional
53204,35.77242532,-4.02514177,functional
53205,33.5029222,-4.68532145,functional
53206,32.36350865,-4.4445969000000005,non functional
53207,36.13646062,-10.28570247,non functional
53208,32.17021825,-5.08577648,non functional
53209,35.81793569,-7.47978379,functional
53210,35.03067317,-8.42025324,functional
53211,35.74005719,-4.55411973,functional
53212,34.86219129999999,-9.52848044,functional
53213,34.61893488,-1.68155676,non functional
53214,32.99844265,-4.89930581,non functional
53215,34.67328425,-1.8403013,functional
53216,31.8385703,-8.34908734,functional
53217,36.91294412,-3.2491291,functional
53218,33.9139555,-1.24135522,non functional
53219,34.87749554,-4.8056237,non functional
53220,33.27719461,-3.04647681,non functional
53221,31.41549413,-0.99901209,functional
53222,32.90344838,-5.84139741,non functional
53223,34.22194057,-8.71299984,non functional
53224,38.38379874,-6.31243015,functional
53225,34.13117141,-1.40292417,non functional
53226,34.02407169,-9.49331909,functional
53227,35.54601539,-10.82359068,functional needs repair
53228,33.19287487,-3.90532967,functional
53229,34.8578033,-4.94604102,functional
53230,37.53254042,-6.26288611,non functional
53231,33.87881662,-9.40511152,non functional
53232,35.7597395,-4.036717299999999,functional
53233,34.44393347,-9.19208198,functional
53234,34.70216348,-9.33367537,functional
53235,37.44691837,-3.49596225,functional
53236,35.45147867,-4.14035051,functional
53237,38.77633813,-8.00505252,functional
53238,38.22529886,-6.15784347,non functional
53239,34.077426692028794,-5.706032659626431,functional needs repair
53240,29.93773841,-4.80807495,functional needs repair
53241,34.56443678,-9.26075172,functional
53242,35.76474802,-6.66358649,non functional
53243,39.39258007,-7.10484962,functional
53244,37.39645278,-3.30146782,functional
53245,37.67395138,-3.69387502,non functional
53246,38.26116547,-4.5908879,non functional
53247,34.077426692028794,-5.706032659626431,functional
53248,36.69293001,-3.29635173,functional
53249,36.793202,-3.47318241,non functional
53250,30.80084639,-2.42694973,functional needs repair
53251,39.67363452,-10.83528063,non functional
53252,37.30707259,-3.23766793,non functional
53253,34.71540265,-9.64721936,functional
53254,37.25947008,-3.26372647,non functional
53255,36.82817222,-3.31621928,non functional
53256,31.71281228,-1.39537712,functional
53257,33.9248743,-9.68097277,non functional
53258,37.17186295,-6.5907757,functional
53259,39.12679308,-7.54485907,functional
53260,34.69943572,-9.21922366,functional
53261,35.68628505,-10.48503193,functional
53262,37.19602682,-3.20320079,functional
53263,34.36984984,-1.8048197,functional
53264,30.6699857,-1.05003656,functional
53265,33.61974287,-8.98430817,functional
53266,35.44765281,-5.74286663,functional
53267,34.5570325,-9.15108701,functional
53268,34.74420916,-10.39002531,functional
53269,37.69249832,-6.0666088,non functional
53270,37.10694133,-3.16168005,functional
53271,33.365118599999995,-8.53802747,functional
53272,35.42108044,-6.12128893,functional
53273,30.70706581,-2.6304812,functional
53274,33.65864069,-9.32068698,non functional
53275,37.11131653,-3.188091,functional
53276,33.21480049,-2.94519922,functional
53277,33.60357184,-2.94227777,functional needs repair
53278,34.83387306,-9.00381797,non functional
53279,36.65832501,-8.07541369,functional
53280,31.54756828,-1.66972005,functional
53281,38.33296759,-4.730300700000001,non functional
53282,31.63112104,-7.98141889,functional
53283,37.56303752,-2.99979551,functional
53284,39.74321788,-10.46685068,non functional
53285,31.72339869,-1.40155856,functional
53286,36.76051365,-8.97082869,functional
53287,34.35929358,-3.19738058,functional
53288,33.80824483,-9.11524633,functional
53289,33.86270491,-9.34531941,non functional
53290,30.25763479,-4.60973699,functional
53291,34.85581967,-4.77253523,non functional
53292,35.65173614,-10.26271369,non functional
53293,34.077426692028794,-5.706032659626431,functional
53294,39.41037347,-7.10152993,functional
53295,34.59731186,-8.94738775,functional needs repair
53296,34.02313797,-3.35591457,functional
53297,31.67049972,-8.13505694,non functional
53298,34.78396314,-10.99146649,functional
53299,39.29372841,-8.62044663,non functional
53300,31.29196884,-7.81759959,functional
53301,36.00512465,-6.21747073,functional
53302,36.72598071,-8.08930293,functional
53303,36.60489069,-8.09506856,non functional
53304,34.58499902,-4.52845179,functional
53305,32.88625787,-4.21524866,non functional
53306,33.70437594,-1.67972515,non functional
53307,39.15039029,-11.04261269,non functional
53308,39.13122311,-6.57636729,non functional
53309,35.47115977,-4.3349454000000005,functional
53310,35.1029855,-8.25499965,non functional
53311,38.89830648,-6.45252083,functional
53312,37.55950399,-3.26866643,functional
53313,36.33250787,-10.58541367,non functional
53314,37.64088015,-3.26161729,functional
53315,33.19595707,-5.13222319,functional
53316,30.64451827,-3.6273517,non functional
53317,32.93065915,-9.03007584,functional
53318,34.19897187,-5.90542931,non functional
53319,33.87445159,-3.16876001,functional
53320,35.34008128,-4.43391433,functional
53321,34.56213064,-5.19136871,non functional
53322,33.04306051,-8.56761831,non functional
53323,34.51514823,-1.52908749,non functional
53324,35.14413157,-9.25107187,non functional
53325,33.01869993,-2.92114369,functional
53326,38.87433337,-8.43481085,functional
53327,34.683414299999995,-5.06360206,non functional
53328,34.44537579,-2.02092735,non functional
53329,34.70363889,-5.02372448,non functional
53330,35.74029869,-4.54989949,functional
53331,39.12407658,-6.89770716,non functional
53332,39.28647408,-6.97264313,functional
53333,31.31979209,-2.63508391,functional
53334,39.19746381,-6.90173008,functional
53335,36.76555653,-3.45314838,functional
53336,38.15831719,-5.40303746,functional
53337,36.65828348,-8.13831315,non functional
53338,37.36645044,-5.706032659626431,non functional
53339,36.71713732,-3.45783446,functional
53340,36.33248226,-10.58176983,non functional
53341,37.72782075,-7.0158834,functional
53342,38.90589269,-6.83757347,non functional
53343,29.65893812,-4.82945606,functional
53344,36.73409408,-3.35376606,functional
53345,32.69457767,-8.915367999999999,non functional
53346,36.47446679,-3.30949613,functional
53347,33.53436516,-8.93578638,functional
53348,36.67925833,-8.1263009,functional
53349,36.80284274,-3.35206072,functional
53350,38.97413484,-5.37098161,functional
53351,36.43291308,-11.40175994,non functional
53352,32.70363911,-8.774740800000002,functional
53353,38.25853482,-4.661224900000001,functional
53354,35.79789882,-10.45235876,functional
53355,32.52452833,-5.1200235,functional
53356,33.56415028,-9.08038254,functional
53357,37.67113357,-3.62306981,non functional
53358,32.640956,-5.06351575,functional
53359,31.2647055,-6.28867613,non functional
53360,34.0537186,-8.86149213,non functional
53361,38.97367583,-7.94168826,non functional
53362,36.0527461,-10.62495208,functional
53363,30.28124747,-4.46911599,functional
53364,37.45791928,-5.44401152,non functional
53365,38.25346278,-4.6538069,functional
53366,31.44578776,-8.1412264,non functional
53367,36.96733246,-6.06313951,non functional
53368,33.81419667,-3.41532921,functional
53369,33.84460533,-9.56917688,non functional
53370,38.82286435,-4.84439177,non functional
53371,35.1044778,-9.88219323,functional
53372,33.90049292,-9.58291097,non functional
53373,36.08915733,-10.93353022,non functional
53374,38.69970838,-5.13054792,functional
53375,37.46071902,-3.81762042,functional
53376,37.7308784,-7.01425423,functional
53377,33.19044885,-2.72562831,functional
53378,33.66969637,-9.00204337,functional
53379,39.17280613,-6.67186821,functional
53380,38.2432019,-6.07862293,functional
53381,35.71770097,-4.4247045,non functional
53382,32.49536601,-3.90153963,non functional
53383,36.81535874,-6.30621152,functional
53384,34.83990706,-6.08243317,non functional
53385,36.65327634,-6.12366204,functional
53386,33.91501099,-8.96442655,functional
53387,33.72157964,-9.56676737,non functional
53388,36.9136035,-3.24904608,functional
53389,32.07108779,-5.07077626,functional
53390,39.15839523,-6.90238742,non functional
53391,39.00369891,-6.48323614,functional
53392,38.20625203,-4.8026139,non functional
53393,35.82354128,-7.44052045,functional
53394,37.66301291,-3.70640259,functional
53395,35.90217332,-10.18200896,functional
53396,33.7109321,-2.99496374,functional
53397,34.35501811,-3.64637526,non functional
53398,39.13582881,-6.68557234,non functional
53399,31.07033765,-1.53851572,functional
53400,36.63377969,-3.27080408,non functional
53401,34.91434328,-9.06403579,functional
53402,29.8140495,-4.52443296,functional
53403,37.08867604,-3.19018451,functional
53404,34.077426692028794,-5.706032659626431,functional
53405,33.81325309,-1.90087111,non functional
53406,34.98233877,-8.83270871,functional
53407,38.77407116,-10.95573609,non functional
53408,34.077426692028794,-5.706032659626431,functional
53409,38.89950647,-6.44189252,functional
53410,35.15404547,-8.58389558,functional
53411,33.0732021,-3.25373106,functional
53412,35.92415363,-3.17238404,functional
53413,38.98876082,-10.50138001,functional
53414,33.94429624,-1.97639307,non functional
53415,36.86808554,-6.21507147,functional
53416,38.78044006,-7.20427282,functional
53417,33.78368354,-8.73099822,functional
53418,34.42592008,-1.78644111,functional
53419,38.25211758,-4.6570593,functional
53420,34.550671200000004,-4.34132331,non functional
53421,32.23799658,-3.8010615,functional
53422,30.02343938,-4.93328596,functional needs repair
53423,36.33153077,-6.13437077,functional
53424,31.7090268,-1.53025891,functional
53425,34.79505528,-8.20984066,non functional
53426,37.16647508,-3.23630902,functional
53427,34.6636499,-1.83265676,non functional
53428,34.37820406,-8.76347801,functional
53429,31.153321500000004,-1.80156003,functional
53430,38.76965177,-5.12663912,non functional
53431,30.7971239,-1.41139225,functional
53432,30.35537031,-5.53329076,non functional
53433,32.93668943,-2.46713695,non functional
53434,33.49026794,-4.68657366,functional
53435,34.077426692028794,-5.706032659626431,non functional
53436,36.54134246,-3.40591355,non functional
53437,33.94527171,-9.39137583,functional
53438,38.02475833,-5.39069076,functional
53439,32.98726893,-8.89865403,non functional
53440,37.08472343,-7.61591528,functional
53441,34.077426692028794,-5.706032659626431,functional
53442,34.77027733,-5.05870554,functional needs repair
53443,33.37570237,-3.81981275,functional
53444,34.45507277,-9.79015215,functional
53445,33.35588838,-3.7256241,non functional
53446,30.50795016,-3.60147067,functional
53447,37.46815575,-3.5887744,non functional
53448,34.90182434,-4.53227344,non functional
53449,35.21491947,-8.40443364,functional
53450,33.63203868,-9.35807599,functional needs repair
53451,36.65370354,-8.14009591,non functional
53452,33.68869996,-9.45134123,non functional
53453,34.77193266,-5.13857481,functional
53454,35.388271200000005,-3.95223708,functional
53455,35.80973101,-3.28655328,functional
53456,37.44265092,-6.30380145,non functional
53457,33.68286635,-9.49161945,functional
53458,36.33041039,-11.17776314,functional
53459,29.64226944,-4.89121718,non functional
53460,37.90957946,-4.4997101,functional
53461,39.09074224,-6.98172319,non functional
53462,29.79670749,-4.55353614,non functional
53463,33.33543524,-8.94736472,non functional
53464,31.74273101,-8.81253272,functional
53465,32.11498693,-2.39325968,functional
53466,32.99183806,-5.28990648,functional
53467,38.37910403,-5.0269793,non functional
53468,31.52054457,-8.19488753,functional
53469,37.96062675,-4.43947495,non functional
53470,38.83444554,-6.586296000000001,non functional
53471,37.28198652,-3.24377909,functional
53472,32.55055272,-2.70647797,non functional
53473,30.64111978,-2.62916543,functional
53474,39.33145642,-7.3057633,functional
53475,38.34322116,-4.4397349,non functional
53476,36.956749,-11.31393497,functional needs repair
53477,35.49453649,-6.32046905,non functional
53478,34.55781011,-9.33370599,functional
53479,34.63834471,-11.0306941,functional
53480,34.077426692028794,-5.706032659626431,functional
53481,34.76443407,-8.88703759,functional
53482,37.94935597,-4.13797711,non functional
53483,37.65721136,-3.17541348,non functional
53484,30.79129764,-3.30397941,non functional
53485,32.98272869,-3.07733918,non functional
53486,33.93599382,-9.42666328,non functional
53487,36.95313867,-7.704644,functional
53488,36.64223611,-6.81104914,functional
53489,35.8405649,-4.72369549,functional
53490,39.48119249,-6.8990694,non functional
53491,34.56920408,-9.1976657,functional
53492,39.73123647,-10.57078355,functional
53493,39.71864778,-8.049107000000001,non functional
53494,31.56057453,-1.84033892,functional
53495,31.59957049,-1.8043747,non functional
53496,37.33494044,-6.34104276,non functional
53497,36.8345531,-6.31858632,non functional
53498,33.32081645,-3.85305543,functional
53499,35.14476598,-9.25156509,non functional
53500,37.0359503,-7.79366685,non functional
53501,39.60244628,-10.37724678,non functional
53502,34.32610249,-9.48561959,functional
53503,39.60214664,-9.77566731,non functional
53504,36.96998785,-7.67911951,functional
53505,32.47893008,-3.98355963,non functional
53506,36.57408437,-3.24229986,functional
53507,37.97083195,-4.49287625,non functional
53508,33.73343032,-9.19406902,non functional
53509,34.02397055,-3.36623564,functional
53510,35.40082696,-5.64909392,functional
53511,34.73525583,-9.31627209,functional
53512,36.70582339,-8.10264405,functional
